obo:GAZ_00000620	M'Sila Province	wd:Q240870	M'Sila Province	obo:GAZ_00000641	Province (Algeria)	wd:Q240601	province of Algeria	high		m'sila province		info(label-label,rdf(obo:GAZ_00000620,rdfs:label,M'Sila Province)-rdf(wd:Q240870,rdfs:label,M'Sila Province),downcase)									
obo:GAZ_00000623	Oran Province	wd:Q231331	Oran Province	obo:GAZ_00000641	Province (Algeria)	wd:Q240601	province of Algeria	high		oran province		info(label-label,rdf(obo:GAZ_00000623,rdfs:label,Oran Province)-rdf(wd:Q231331,rdfs:label,Oran Province),downcase)									
obo:GAZ_00000624	El Bayadh Province	wd:Q235703	El Bayadh Province	obo:GAZ_00000641	Province (Algeria)	wd:Q240601	province of Algeria	high		el bayadh province		info(label-label,rdf(obo:GAZ_00000624,rdfs:label,El Bayadh Province)-rdf(wd:Q235703,rdfs:label,El Bayadh Province),downcase)									
obo:GAZ_00000628	El Tarf Province	wd:Q236788	El Tarf Province	obo:GAZ_00000641	Province (Algeria)	wd:Q240601	province of Algeria	high		el tarf province		info(label-label,rdf(obo:GAZ_00000628,rdfs:label,El Tarf Province)-rdf(wd:Q236788,rdfs:label,El Tarf Province),downcase)									
obo:GAZ_00000631	El Oued Province	wd:Q233651	El Oued Province	obo:GAZ_00000641	Province (Algeria)	wd:Q240601	province of Algeria	high		el oued province		info(label-label,rdf(obo:GAZ_00000631,rdfs:label,El Oued Province)-rdf(wd:Q233651,rdfs:label,El Oued Province),downcase)									
obo:GAZ_00000637	Naama Province	wd:Q233675	Naama Province	obo:GAZ_00000641	Province (Algeria)	wd:Q240601	province of Algeria	high		naama province		info(label-label,rdf(obo:GAZ_00000637,rdfs:label,Naama Province)-rdf(wd:Q233675,rdfs:label,Naama Province),downcase)									
obo:GAZ_00000642	Tindouf Province	wd:Q231151	Tindouf Province	obo:GAZ_00000641	Province (Algeria)	wd:Q240601	province of Algeria	high		tindouf province		info(label-label,rdf(obo:GAZ_00000642,rdfs:label,Tindouf Province)-rdf(wd:Q231151,rdfs:label,Tindouf Province),downcase)									
obo:GAZ_00000649	Giza Governorate	wd:Q30832	Giza Governorate	obo:GAZ_00003933	Governorate (Egypt in Africa)	wd:Q204910	governorate of Egypt	high		giza governorate		info(label-label,rdf(obo:GAZ_00000649,rdfs:label,Giza Governorate)-rdf(wd:Q30832,rdfs:label,Giza Governorate),downcase)									
obo:GAZ_00000652	Sohag Governorate	wd:Q30669	Sohag Governorate	obo:GAZ_00003933	Governorate (Egypt in Africa)	wd:Q204910	governorate of Egypt	high		sohag governorate		info(label-label,rdf(obo:GAZ_00000652,rdfs:label,Sohag Governorate)-rdf(wd:Q30669,rdfs:label,Sohag Governorate),downcase)									
obo:GAZ_00000653	Alexandria Governorate	wd:Q29943	Alexandria Governorate	obo:GAZ_00003933	Governorate (Egypt in Africa)	wd:Q204910	governorate of Egypt	high		alexandria governorate		info(label-label,rdf(obo:GAZ_00000653,rdfs:label,Alexandria Governorate)-rdf(wd:Q29943,rdfs:label,Alexandria Governorate),downcase)									
obo:GAZ_00000654	Red Sea Governorate	wd:Q30831	Red Sea Governorate	obo:GAZ_00003933	Governorate (Egypt in Africa)	wd:Q204910	governorate of Egypt	high		red sea governorate		info(label-label,rdf(obo:GAZ_00000654,rdfs:label,Red Sea Governorate)-rdf(wd:Q30831,rdfs:label,Red Sea Governorate),downcase)									
obo:GAZ_00000659	Kafr el-Sheikh Governorate	wd:Q30946	Kafr el-Sheikh Governorate	obo:GAZ_00003933	Governorate (Egypt in Africa)	wd:Q204910	governorate of Egypt	high		kafr el-sheikh governorate		info(label-label,rdf(obo:GAZ_00000659,rdfs:label,Kafr el-Sheikh Governorate)-rdf(wd:Q30946,rdfs:label,Kafr el-Sheikh Governorate),downcase)									
obo:GAZ_00000661	Qalyubia Governorate	wd:Q31075	Qalyubia Governorate	obo:GAZ_00003933	Governorate (Egypt in Africa)	wd:Q204910	governorate of Egypt	high		qalyubia governorate		info(label-label,rdf(obo:GAZ_00000661,rdfs:label,Qalyubia Governorate)-rdf(wd:Q31075,rdfs:label,Qalyubia Governorate),downcase)									
obo:GAZ_00000663	Cairo Governorate	wd:Q30805	Cairo Governorate	obo:GAZ_00003933	Governorate (Egypt in Africa)	wd:Q204910	governorate of Egypt	high		cairo governorate		info(label-label,rdf(obo:GAZ_00000663,rdfs:label,Cairo Governorate)-rdf(wd:Q30805,rdfs:label,Cairo Governorate),downcase)									
obo:GAZ_00000664	Ismailia Governorate	wd:Q31067	Ismailia Governorate	obo:GAZ_00003933	Governorate (Egypt in Africa)	wd:Q204910	governorate of Egypt	high		ismailia governorate		info(label-label,rdf(obo:GAZ_00000664,rdfs:label,Ismailia Governorate)-rdf(wd:Q31067,rdfs:label,Ismailia Governorate),downcase)									
obo:GAZ_00000669	North Sinai Governorate	wd:Q30662	North Sinai Governorate	obo:GAZ_00000589	Sinai Peninsula	wd:Q204910	governorate of Egypt	high		north sinai governorate		info(label-label,rdf(obo:GAZ_00000669,rdfs:label,North Sinai Governorate)-rdf(wd:Q30662,rdfs:label,North Sinai Governorate),downcase)									
obo:GAZ_00000717	Sousse Governorate	wd:Q276565	Sousse Governorate	obo:GAZ_00000697	Governorate (Tunisia)	wd:Q690084	governorate of Tunisia	high		sousse governorate		info(label-label,rdf(obo:GAZ_00000717,rdfs:label,Sousse Governorate)-rdf(wd:Q276565,rdfs:label,Sousse Governorate),downcase)									
obo:GAZ_00000719	Tozeur Governorate	wd:Q388059	Tozeur Governorate	obo:GAZ_00000697	Governorate (Tunisia)	wd:Q690084	governorate of Tunisia	high		tozeur governorate		info(label-label,rdf(obo:GAZ_00000719,rdfs:label,Tozeur Governorate)-rdf(wd:Q388059,rdfs:label,Tozeur Governorate),downcase)									
obo:GAZ_00000720	Tunis Governorate	wd:Q328109	Tunis Governorate	obo:GAZ_00000697	Governorate (Tunisia)	wd:Q690084	governorate of Tunisia	high		tunis governorate		info(label-label,rdf(obo:GAZ_00000720,rdfs:label,Tunis Governorate)-rdf(wd:Q328109,rdfs:label,Tunis Governorate),downcase)									
obo:GAZ_00000781	Benishangul-Gumuz Region	wd:Q207635	Benishangul-Gumuz Region	obo:GAZ_00000778	Region (Ethiopia)	wd:Q1057504	region of Ethiopia	high		benishangul-gumuz region		info(label-label,rdf(obo:GAZ_00000781,rdfs:label,Benishangul-Gumuz Region)-rdf(wd:Q207635,rdfs:label,Benishangul-Gumuz Region),downcase)									
obo:GAZ_00000806	Inchiri Region	wd:Q850022	Inchiri Region	obo:GAZ_00000797	Region (Mauritiana)	wd:Q846327	region of Mauritania	high		inchiri region		info(label-label,rdf(obo:GAZ_00000806,rdfs:label,Inchiri Region)-rdf(wd:Q850022,rdfs:label,Inchiri Region),downcase)									
obo:GAZ_00000818	Sikasso Region	wd:Q461298	Sikasso Region	obo:GAZ_00000811	Region (Mali)	wd:Q743074	region of Mali	high		sikasso region		info(label-label,rdf(obo:GAZ_00000818,rdfs:label,Sikasso Region)-rdf(wd:Q461298,rdfs:label,Sikasso Region),downcase)									
obo:GAZ_00000826	Tahoua Region	wd:Q871083	Tahoua Region	obo:GAZ_00000821	Region (Niger)	wd:Q859869	region of Niger	high		tahoua region		info(label-label,rdf(obo:GAZ_00000826,rdfs:label,Tahoua Region)-rdf(wd:Q871083,rdfs:label,Tahoua Region),downcase)									
obo:GAZ_00000833	Chari-Baguirmi Region	wd:Q843975	Chari-Baguirmi Region	obo:GAZ_00000830	Region (Chad)	wd:Q640262	region of Chad	high		chari-baguirmi region		info(label-label,rdf(obo:GAZ_00000833,rdfs:label,Chari-Baguirmi Region)-rdf(wd:Q843975,rdfs:label,Chari-Baguirmi Region),downcase)									
obo:GAZ_00000845	Salamat Region	wd:Q385584	Salamat Region	obo:GAZ_00000830	Region (Chad)	wd:Q640262	region of Chad	high		salamat region		info(label-label,rdf(obo:GAZ_00000845,rdfs:label,Salamat Region)-rdf(wd:Q385584,rdfs:label,Salamat Region),downcase)									
obo:GAZ_00000912	Nigeria	wd:Q1033	Nigeria	obo:GAZ_00000554	West Africa	wd:Q3624078|wd:Q6256	sovereign state|country	high		nigeria		info(label-label,rdf(obo:GAZ_00000912,rdfs:label,Nigeria)-rdf(wd:Q1033,rdfs:label,Nigeria),downcase)									
obo:GAZ_00000928	Mono Department	wd:Q29135	Mono Department	obo:GAZ_00000916	Department (Benin)	wd:Q792929	department of Benin	high		mono department		info(label-label,rdf(obo:GAZ_00000928,rdfs:label,Mono Department)-rdf(wd:Q29135,rdfs:label,Mono Department),downcase)									
obo:GAZ_00000947	Bafing Region	wd:Q799800	Bafing Region	obo:GAZ_00000944	Region (Cote d'Ivoire)	wd:Q851830	region of Côte d'Ivoire	high		bafing region		info(label-label,rdf(obo:GAZ_00000947,rdfs:label,Bafing Region)-rdf(wd:Q799800,rdfs:label,Bafing Region),downcase)									
obo:GAZ_00000968	Greater Accra Region	wd:Q431729	Greater Accra Region	obo:GAZ_00000964	Region (Ghana)	wd:Q1052743	region of Ghana	high		greater accra region		info(label-label,rdf(obo:GAZ_00000968,rdfs:label,Greater Accra Region)-rdf(wd:Q431729,rdfs:label,Greater Accra Region),downcase)									
obo:GAZ_00000972	Volta Region	wd:Q712832	Volta Region	obo:GAZ_00000964	Region (Ghana)	wd:Q1052743	region of Ghana	high		volta region		info(label-label,rdf(obo:GAZ_00000972,rdfs:label,Volta Region)-rdf(wd:Q712832,rdfs:label,Volta Region),downcase)									
obo:GAZ_00000974	Ashanti Region	wd:Q398417	Ashanti Region	obo:GAZ_00000964	Region (Ghana)	wd:Q1052743	region of Ghana	high		ashanti region		info(label-label,rdf(obo:GAZ_00000974,rdfs:label,Ashanti Region)-rdf(wd:Q398417,rdfs:label,Ashanti Region),downcase)									
obo:GAZ_00000981	Mamou Region	wd:Q1043650	Mamou Region	obo:GAZ_00000975	Region (Guinea)	wd:Q1067116	region of Guinea	high		mamou region		info(label-label,rdf(obo:GAZ_00000981,rdfs:label,Mamou Region)-rdf(wd:Q1043650,rdfs:label,Mamou Region),downcase)									
obo:GAZ_00001021	Anambra State	wd:Q117714	Anambra State	obo:GAZ_00001018	State (Nigeria)	wd:Q465842	state of Nigeria	high		anambra state		info(label-label,rdf(obo:GAZ_00001021,rdfs:label,Anambra State)-rdf(wd:Q117714,rdfs:label,Anambra State),downcase)									
obo:GAZ_00001027	Enugu State	wd:Q3817714	Enugu State	obo:GAZ_00001018	State (Nigeria)	wd:Q465842	state of Nigeria	high		enugu state		info(label-label,rdf(obo:GAZ_00001027,rdfs:label,Enugu State)-rdf(wd:Q3817714,rdfs:label,Enugu State),downcase)									
obo:GAZ_00001033	Imo State	wd:Q842939	Imo State	obo:GAZ_00001018|obo:GAZ_00242121	State (Nigeria)|Niger Delta Region	wd:Q465842	state of Nigeria	high		imo state		info(label-label,rdf(obo:GAZ_00001033,rdfs:label,Imo State)-rdf(wd:Q842939,rdfs:label,Imo State),downcase)									
obo:GAZ_00001044	Ondo State	wd:Q836654	Ondo State	obo:GAZ_00001018|obo:GAZ_00242121	State (Nigeria)|Niger Delta Region	wd:Q465842	state of Nigeria	high		ondo state		info(label-label,rdf(obo:GAZ_00001044,rdfs:label,Ondo State)-rdf(wd:Q836654,rdfs:label,Ondo State),downcase)									
obo:GAZ_00001048	Niger State	wd:Q503932	Niger State	obo:GAZ_00001018	State (Nigeria)	wd:Q465842	state of Nigeria	high		niger state		info(label-label,rdf(obo:GAZ_00001048,rdfs:label,Niger State)-rdf(wd:Q503932,rdfs:label,Niger State),downcase)									
obo:GAZ_00001089	Central African Republic	wd:Q929	Central African Republic	obo:GAZ_00000588	Central Africa	wd:Q123480|wd:Q3624078|wd:Q6256	landlocked country|sovereign state|country	high		central african republic		info(label-label,rdf(obo:GAZ_00001089,rdfs:label,Central African Republic)-rdf(wd:Q929,rdfs:label,Central African Republic),downcase)									
obo:GAZ_00001151	Sal Island	wd:Q28470722	Sal Island	obo:GAZ_00001150|obo:GAZ_00001242	Ilhas do Barlavento|Sal County	wd:Q4167410	Wikimedia disambiguation page	high		sal island		info(label-label,rdf(obo:GAZ_00001151,rdfs:label,Sal Island)-rdf(wd:Q28470722,rdfs:label,Sal Island),downcase)									
obo:GAZ_00001271	Hamilton Parish	wd:Q289876	Hamilton Parish	obo:GAZ_00228293	Main Island	wd:Q41806250	parish of Bermuda	high		hamilton parish		info(label-label,rdf(obo:GAZ_00001271,rdfs:label,Hamilton Parish)-rdf(wd:Q289876,rdfs:label,Hamilton Parish),downcase)									
obo:GAZ_00001460	Zavodovski Island	wd:Q166972	Zavodovski Island	obo:GAZ_00001457	Traversay Islands	wd:Q8072|wd:Q23442	volcano|island	high		zavodovski island		info(label-label,rdf(obo:GAZ_00001460,rdfs:label,Zavodovski Island)-rdf(wd:Q166972,rdfs:label,Zavodovski Island),downcase)									
obo:GAZ_00001463	Vindication Island	wd:Q667663	Vindication Island	obo:GAZ_00001461	Candelmas Islands	wd:Q23442	island	high		vindication island		info(label-label,rdf(obo:GAZ_00001463,rdfs:label,Vindication Island)-rdf(wd:Q667663,rdfs:label,Vindication Island),downcase)									
obo:GAZ_00001515	Appat Island	wd:Q3620848	Appat Island	obo:GAZ_00051304|obo:GAZ_00021040	Nares Strait|Municipality of Qaanaaq	wd:Q23442	island	high		appat island		info(label-label,rdf(obo:GAZ_00001515,rdfs:label,Appat Island)-rdf(wd:Q3620848,rdfs:label,Appat Island),downcase)									
obo:GAZ_00001542	Rio de Janeiro	wd:Q41428	Rio de Janeiro	obo:GAZ_00002831	populated place, Brazil	wd:Q485258	federative unit of Brazil	high		rio de janeiro		info(label-label,rdf(obo:GAZ_00001542,rdfs:label,Rio de Janeiro)-rdf(wd:Q41428,rdfs:label,Rio de Janeiro),downcase)									
obo:GAZ_00001555	Les Dirouilles	wd:Q691567	Les Dirouilles	obo:GAZ_00001551	Jersey	wd:Q1404150|wd:Q184358	rock|reef	high		les dirouilles		info(label-label,rdf(obo:GAZ_00001555,rdfs:label,Les Dirouilles)-rdf(wd:Q691567,rdfs:label,Les Dirouilles),downcase)									
obo:GAZ_00001564	Fair Isle	wd:Q762752	Fair Isle	obo:GAZ_00444838|obo:GAZ_00001563	Parish of Dunrossness|Shetland Islands	wd:Q23442	island	high		fair isle		info(label-label,rdf(obo:GAZ_00001564,rdfs:label,Fair Isle)-rdf(wd:Q762752,rdfs:label,Fair Isle),downcase)									
obo:GAZ_00001643	Haaf Gruney	wd:Q3125240	Haaf Gruney	obo:GAZ_00051764|obo:GAZ_00444845	North Isles|Parish of Unst	wd:Q23442	island	high		haaf gruney		info(label-label,rdf(obo:GAZ_00001643,rdfs:label,Haaf Gruney)-rdf(wd:Q3125240,rdfs:label,Haaf Gruney),downcase)									
obo:GAZ_00001657	Muckle Ossa	wd:Q3327369	Muckle Ossa	obo:GAZ_00444842	Parish of Northmaven	wd:Q23442	island	high		muckle ossa		info(label-label,rdf(obo:GAZ_00001657,rdfs:label,Muckle Ossa)-rdf(wd:Q3327369,rdfs:label,Muckle Ossa),downcase)									
obo:GAZ_00001668	Urie Lingey	wd:Q2310000	Urie Lingey	obo:GAZ_00051764|obo:GAZ_00444839	North Isles|Parish of Fetlar	wd:Q23442	island	high		urie lingey		info(label-label,rdf(obo:GAZ_00001668,rdfs:label,Urie Lingey)-rdf(wd:Q2310000,rdfs:label,Urie Lingey),downcase)									
obo:GAZ_00001673	Scalloway Islands	wd:Q6976531	Scalloway Islands	obo:GAZ_00155002|obo:GAZ_00001618	Northeast Atlantic Ocean coastal waters of the Shetland Islands|Mainland Group	wd:Q33837	archipelago	high		scalloway islands		info(label-label,rdf(obo:GAZ_00001673,rdfs:label,Scalloway Islands)-rdf(wd:Q6976531,rdfs:label,Scalloway Islands),downcase)									
obo:GAZ_00001697	Portsea Island	wd:Q1228829	Portsea Island			wd:Q23442	island	high		portsea island		info(label-label,rdf(obo:GAZ_00001697,rdfs:label,Portsea Island)-rdf(wd:Q1228829,rdfs:label,Portsea Island),downcase)									
obo:GAZ_00001699	Isle of Portland	wd:Q774215	Isle of Portland	obo:GAZ_00144353|obo:GAZ_04000160	English Channel coastal waters of England|Weymouth and Portland District	wd:Q9259|wd:Q1226252	UNESCO World Heritage Site|tied island	high		isle of portland		info(label-label,rdf(obo:GAZ_00001699,rdfs:label,Isle of Portland)-rdf(wd:Q774215,rdfs:label,Isle of Portland),downcase)									
obo:GAZ_00001700	Saint Michael's Mount	wd:Q31692687	Saint Michael's Mount	obo:GAZ_00491640|obo:GAZ_00491214	Mount's Bay|Civil Parish of Saint Michael's Mount	wd:Q8502	mountain	high		saint michael's mount		info(label-label,rdf(obo:GAZ_00001700,rdfs:label,Saint Michael's Mount)-rdf(wd:Q31692687,rdfs:label,Saint Michael's Mount),downcase)									
obo:GAZ_00001718	Lundy Island	wd:Q22206372	Lundy Island	obo:GAZ_00008956|obo:GAZ_00009574	Bristol Channel|Torridge District	wd:Q4167410	Wikimedia disambiguation page	high		lundy island		info(label-label,rdf(obo:GAZ_00001718,rdfs:label,Lundy Island)-rdf(wd:Q22206372,rdfs:label,Lundy Island),downcase)									
obo:GAZ_00001721	Skomer Island	wd:Q1351810	Skomer Island	obo:GAZ_00436680|obo:GAZ_00050960|obo:GAZ_00063187	Skomer Marine Nature Reserve|Saint George's Channel|Pembrokeshire Coast National Park	wd:Q23442	island	high		skomer island		info(label-label,rdf(obo:GAZ_00001721,rdfs:label,Skomer Island)-rdf(wd:Q1351810,rdfs:label,Skomer Island),downcase)									
obo:GAZ_00001730	Roa Island	wd:Q126963	Roa Island	obo:GAZ_00001726	Islands of Furness	wd:Q23442	island	high		roa island		info(label-label,rdf(obo:GAZ_00001730,rdfs:label,Roa Island)-rdf(wd:Q126963,rdfs:label,Roa Island),downcase)									
obo:GAZ_00001758	The Hebrides	wd:Q946777	The Hebrides	obo:GAZ_00008954|obo:GAZ_00002639	Inner Sea - West Coast Scotland|Scotland	wd:Q202287	overture	high		the hebrides		info(label-label,rdf(obo:GAZ_00001758,rdfs:label,The Hebrides)-rdf(wd:Q946777,rdfs:label,The Hebrides),downcase)									
obo:GAZ_00001773	Pabay	wd:Q501193	Pabay	obo:GAZ_00146948|obo:GAZ_00001784	Inner Sound|Northern Inner Hebrides	wd:Q23442	island	high		pabay		info(label-label,rdf(obo:GAZ_00001773,rdfs:label,Pabay)-rdf(wd:Q501193,rdfs:label,Pabay),downcase)									
obo:GAZ_00001790	Calve Island	wd:Q2987635	Calve Island	obo:GAZ_00447997|obo:GAZ_00001785|obo:GAZ_00146963	Parish of Kilfinichen and Kilvickeon|Southern Inner Hebrides|Sound of Mull	wd:Q555937	tidal island	high		calve island		info(label-label,rdf(obo:GAZ_00001790,rdfs:label,Calve Island)-rdf(wd:Q2987635,rdfs:label,Calve Island),downcase)									
obo:GAZ_00001810	Bac Beag	wd:Q35370	Bac Beag	obo:GAZ_00001789	Treshnish Islands	wd:Q23442	island	high		bac beag		info(label-label,rdf(obo:GAZ_00001810,rdfs:label,Bac Beag)-rdf(wd:Q35370,rdfs:label,Bac Beag),downcase)									
obo:GAZ_00001850	Benbecula	wd:Q755739	Benbecula	obo:GAZ_00445085|obo:GAZ_00001760	Parish of South Uist|Outer Hebrides	wd:Q23442	island	high		benbecula		info(label-label,rdf(obo:GAZ_00001850,rdfs:label,Benbecula)-rdf(wd:Q755739,rdfs:label,Benbecula),downcase)									
obo:GAZ_00001892	Hermetray	wd:Q3107641	Hermetray	obo:GAZ_00146954|obo:GAZ_00445084|obo:GAZ_00001760	Sound of Harris|Parish of Harris|Outer Hebrides	wd:Q23442	island	high		hermetray		info(label-label,rdf(obo:GAZ_00001892,rdfs:label,Hermetray)-rdf(wd:Q3107641,rdfs:label,Hermetray),downcase)									
obo:GAZ_00001911	Soay Beag	wd:Q303962	Soay Beag	obo:GAZ_00445084|obo:GAZ_00063518|obo:GAZ_00001760	Parish of Harris|West Loch Tarbert [Harris]|Outer Hebrides	wd:Q555937	tidal island	high		soay beag		info(label-label,rdf(obo:GAZ_00001911,rdfs:label,Soay Beag)-rdf(wd:Q303962,rdfs:label,Soay Beag),downcase)									
obo:GAZ_00001987	Tearaght Island	wd:Q2662514	Tearaght Island	obo:GAZ_00001971	Blasket Islands	wd:Q8502|wd:Q23442	mountain|island	high		tearaght island		info(label-label,rdf(obo:GAZ_00001987,rdfs:label,Tearaght Island)-rdf(wd:Q2662514,rdfs:label,Tearaght Island),downcase)									
obo:GAZ_00002063	Lambayeque District	wd:Q6318859	Lambayeque District	obo:GAZ_00002060	Lambayeque Province	wd:Q2179958	district of Peru	high		lambayeque district		info(label-label,rdf(obo:GAZ_00002063,rdfs:label,Lambayeque District)-rdf(wd:Q6318859,rdfs:label,Lambayeque District),downcase)									
obo:GAZ_00002146	Quillabamba	wd:Q2534936	Quillabamba	obo:GAZ_00002145	Santa Ana District	wd:Q515	city	high		quillabamba		info(label-label,rdf(obo:GAZ_00002146,rdfs:label,Quillabamba)-rdf(wd:Q2534936,rdfs:label,Quillabamba),downcase)									
obo:GAZ_00002155	Ranrahirca	wd:Q7293432	Ranrahirca	obo:GAZ_00121805	Ranrahirca District	wd:Q486972	human settlement	high		ranrahirca		info(label-label,rdf(obo:GAZ_00002155,rdfs:label,Ranrahirca)-rdf(wd:Q7293432,rdfs:label,Ranrahirca),downcase)									
obo:GAZ_00002156	Salcabamba District	wd:Q7403752	Salcabamba District	obo:GAZ_00002135	Tayacaja Province	wd:Q2179958	district of Peru	high		salcabamba district		info(label-label,rdf(obo:GAZ_00002156,rdfs:label,Salcabamba District)-rdf(wd:Q7403752,rdfs:label,Salcabamba District),downcase)									
obo:GAZ_00002174	San Pablo Province	wd:Q166706	San Pablo Province	obo:GAZ_00000888	Cajamarca Region	wd:Q509686	province of Peru	high		san pablo province		info(label-label,rdf(obo:GAZ_00002174,rdfs:label,San Pablo Province)-rdf(wd:Q166706,rdfs:label,San Pablo Province),downcase)									
obo:GAZ_00002178	San Marcos Province	wd:Q629428	San Marcos Province	obo:GAZ_00000888	Cajamarca Region	wd:Q509686	province of Peru	high		san marcos province		info(label-label,rdf(obo:GAZ_00002178,rdfs:label,San Marcos Province)-rdf(wd:Q629428,rdfs:label,San Marcos Province),downcase)									
obo:GAZ_00002185	Mollendo District	wd:Q3322644	Mollendo District	obo:GAZ_00002184	Islay Province	wd:Q2179958	district of Peru	high		mollendo district		info(label-label,rdf(obo:GAZ_00002185,rdfs:label,Mollendo District)-rdf(wd:Q3322644,rdfs:label,Mollendo District),downcase)									
obo:GAZ_00002186	Mollendo	wd:Q2351948	Mollendo	obo:GAZ_00002185	Mollendo District	wd:Q515	city	high		mollendo		info(label-label,rdf(obo:GAZ_00002186,rdfs:label,Mollendo)-rdf(wd:Q2351948,rdfs:label,Mollendo),downcase)									
obo:GAZ_00002188	Moyobamba District	wd:Q6317899	Moyobamba District	obo:GAZ_00002187	Moyobamba Province	wd:Q2179958	district of Peru	high		moyobamba district		info(label-label,rdf(obo:GAZ_00002188,rdfs:label,Moyobamba District)-rdf(wd:Q6317899,rdfs:label,Moyobamba District),downcase)									
obo:GAZ_00002193	Pachitea Province	wd:Q2084641	Pachitea Province	obo:GAZ_00002016	Huanuco Region	wd:Q509686	province of Peru	high		pachitea province		info(label-label,rdf(obo:GAZ_00002193,rdfs:label,Pachitea Province)-rdf(wd:Q2084641,rdfs:label,Pachitea Province),downcase)									
obo:GAZ_00002202	Chulucanas District	wd:Q2973511	Chulucanas District	obo:GAZ_00002201	Morropon Province	wd:Q2179958	district of Peru	high		chulucanas district		info(label-label,rdf(obo:GAZ_00002202,rdfs:label,Chulucanas District)-rdf(wd:Q2973511,rdfs:label,Chulucanas District),downcase)									
